,polygon,hex_index,Total_population,Percent_females,Median_age,Percent_white,Percent_black,Median_household_income,Total_housing_units,Percent_occupied_housing_units,Percent_housing_units_rented,Percent_unemployed,Population_above_16,Ethnic_diversity,Percent_single_parent_houshold
152,"POLYGON ((-76.69348558052866 39.31046986352871, -76.69961793193895 39.3092885634156, -76.70127522310828 39.30486672290349, -76.69680107527924 39.30162645848491, -76.69066964431063 39.30280749156567, -76.68901144082032 39.307229056062546, -76.69348558052866 39.31046986352871))",882aa8c033fffff,1011.5330239125765,59.25334032441546,32.939439439142255,13.790192286657966,82.20085269176627,65082.10746606573,566.3619395966219,92.13052529157969,75.35779993758973,8.774839025257558,824.2437105703551,0.2655699319923727,98.60077589352646
153,"POLYGON ((-76.6545099329773 39.33848403520515, -76.66064683582368 39.33730434941157, -76.66230872162625 39.33288140668889, -76.65783461732809 39.32963842657234, -76.65169863672153 39.330817845935925, -76.65003583826456 39.335240511811286, -76.6545099329773 39.33848403520515))",882aa8c051fffff,1408.5428594739944,58.28784979805303,44.51712784875746,35.40956535361124,57.19199225260204,82962.76356629089,743.9774096391583,88.7933069036387,44.90628904788595,6.9496682876485245,1214.2296115194129,0.25574993858215983,40.54946830487975
154,"POLYGON ((-76.67855059478984 39.35027702317713, -76.68468844300408 39.34909589034059, -76.68634850885367 39.34467189790085, -76.68187164014599 39.341429314724735, -76.67573471418963 39.3426101806396, -76.6740737347743 39.34703389661739, -76.67855059478984 39.35027702317713))",882aa8c047fffff,870.5249327109144,46.473659348571665,46.21262641266656,4.41154467168578,92.17939990577818,29106.590722339195,551.051137094078,67.34603933210362,59.74811464308972,11.566504458454165,666.2824041791519,0.16526076748557822,95.8934888758914
155,"POLYGON ((-76.53727604290164 39.28713742896801, -76.54340911167117 39.28596469734505, -76.54508006894837 39.28154651918633, -76.54061886599246 39.27830135136302, -76.53448671959994 39.27947381892901, -76.5328148538778 39.2838917183408, -76.53727604290164 39.28713742896801))",882aa8d5bbfffff,774.3725664732884,48.70324432479619,39.34056189450562,52.67053612349518,16.873868808410595,52409.46261667162,298.2774746633416,82.28284113589075,41.05602792743036,12.507145898237145,589.2568332229638,0.5197679312368165,21.076399214330536
156,"POLYGON ((-76.6594964961435 39.32521598053076, -76.66563156676028 39.32403623789014, -76.66729252625828 39.31961401190345, -76.66281932747084 39.31637180522077, -76.65668517848825 39.31755128139415, -76.65502330675007 39.321973230682666, -76.6594964961435 39.32521598053076))",882aa8c019fffff,902.2136896920888,55.40491100793366,36.4439492844521,1.248157252018024,89.12884705704623,56732.5832875537,435.6710838420689,87.63602618506087,44.475348181738156,4.545721360653778,710.1768430019146,0.14680122493603343,69.9209292301451
157,"POLYGON ((-76.61304471952792 39.25213116819533, -76.61917147779451 39.25095499628216, -76.62083419063518 39.246537798029586, -76.61637105385678 39.24329704887391, -76.61024521524 39.24447295547623, -76.60858159384274 39.24888987651049, -76.61304471952792 39.25213116819533))",882aa8c735fffff,603.2446854855988,45.93564070153628,33.94234562298966,17.969697442020284,81.62619565530181,43208.9630805866,311.80592572621737,91.56046370334238,79.10153844472599,6.68049898483404,437.6862513310886,0.015000711905895962,65.13078468603044
158,"POLYGON ((-76.5702329613243 39.3505449851998, -76.57637343375869 39.34936954787499, -76.57804356287282 39.34494711676932, -76.5735741311489 39.34170040138552, -76.56743458295739 39.342875573786216, -76.56576354233862 39.34729772646021, -76.5702329613243 39.3505449851998))",882aa8d53dfffff,719.8985147672472,52.58803479992234,46.88751838418752,32.78788321283214,54.053988482389244,85768.52118783607,276.65555692023594,96.9239928581574,13.508481070127779,3.773698968806736,600.8716050003293,0.45238431238598087,42.73365105544409
159,"POLYGON ((-76.68006499882078 39.300747358146076, -76.6861964190986 39.299566914103856, -76.68785461654119 39.2951458465777, -76.68338230548983 39.29190549927544, -76.67725180552266 39.293085676572495, -76.6755926963871 39.29750646788218, -76.68006499882078 39.300747358146076))",882aa8c0e1fffff,970.0016161910901,52.69820098643349,38.64023464697536,1.1579029535921865,95.21106618789523,48789.90718944862,403.14255682736353,87.67193452894992,35.82987628027383,8.195719095750821,712.2510280542501,0.06421040239914041,82.63099254259156
160,"POLYGON ((-76.69480439680909 39.36767449064483, -76.7009441008242 39.36649223295469, -76.7026032642583 39.362066971340774, -76.69812363831302 39.3588242436246, -76.69198485693327 39.36000623402176, -76.69032477895469 39.3644312193932, -76.69480439680909 39.36767449064483))",882aa8c317fffff,2090.9056026199455,57.42056013848622,28.551347069065116,75.92358150726477,15.655703101359288,82918.45811558588,621.3385468919234,96.89537210753487,35.32435547593906,5.8198058228985134,1349.6680276568443,0.2987486542824926,8.062492775107923
161,"POLYGON ((-76.62048889886417 39.353224265572216, -76.62662851973626 39.35204614198654, -76.62829407906342 39.34762281793752, -76.62382093018053 39.34437789497026, -76.61768223274125 39.34555575269291, -76.61601576084354 39.34997879921111, -76.62048889886417 39.353224265572216))",882aa8c217fffff,1459.4029495190134,73.8964178675403,22.12971542470268,42.7680381218783,25.737161966602176,238696.41111492953,31.973789310207593,99.6670519736788,0.9033674831180079,4.89146629012133,1444.3843073455823,0.5446335309737526,0.8208746376840789
