hex_index,polygon
882664cd3dfffff,"POLYGON ((-87.71165977593787 41.78074895297622, -87.71768183186856 41.778942847651464, -87.71832000721639 41.77429708263494, -87.71293727629904 41.77145747893512, -87.70691593880947 41.773263127986596, -87.706276613828 41.77790883695875, -87.71165977593787 41.78074895297622))"
882664cd47fffff,"POLYGON ((-87.69641156536012 41.807594767630576, -87.70243794315212 41.805788639021394, -87.70307804569742 41.8011413450424, -87.69769292140253 41.798300235984975, -87.69166726340087 41.800105908313746, -87.69102600993578 41.80475314592791, -87.69641156536012 41.807594767630576))"
882664520bfffff,"POLYGON ((-87.76679108859273 41.79984486289544, -87.77281264770038 41.79803544320878, -87.77344545804414 41.793388608825765, -87.76805786007114 41.790551248906056, -87.762037018137 41.792360211485644, -87.76140305703383 41.797006991039574, -87.76679108859273 41.79984486289544))"
882664d9a3fffff,"POLYGON ((-87.77635254773625 41.98436783894378, -87.78239769077977 41.982552539690566, -87.78303205152075 41.97789526655646, -87.77762242927056 41.975053347147515, -87.7715780088277 41.97686818780611, -87.77094248806617 41.98152540641551, -87.77635254773625 41.98436783894378))"
8826641931fffff,"POLYGON ((-87.56101204302034 41.66118587829452, -87.56702665365347 41.65939079301384, -87.56767851737703 41.654751818107286, -87.56231691370533 41.651907987817964, -87.55630302285272 41.65370261961157, -87.55565001592403 41.6583415351294, -87.56101204302034 41.66118587829452))"
88275934e9fffff,"POLYGON ((-87.89278919055215 41.980608709846855, -87.89882748985339 41.97878768125221, -87.89944986560893 41.97413066531766, -87.89403510228237 41.97129472989517, -87.88799752149329 41.973115298464414, -87.88737398554949 41.97777226242876, -87.89278919055215 41.980608709846855))"
882664cb19fffff,"POLYGON ((-87.77061769053493 41.94143365686725, -87.77665752484224 41.939619899388575, -87.77729188367263 41.934965046507905, -87.77188756607397 41.932124005725825, -87.7658484532193 41.933937304999624, -87.7652129365424 41.9385921032077, -87.77061769053493 41.94143365686725))"
8826641939fffff,"POLYGON ((-87.55434360629165 41.66762016111589, -87.56035940997042 41.665825221027404, -87.56101204302034 41.66118587829452, -87.55565001592403 41.6583415351294, -87.54963493244864 41.66013602176763, -87.548981155899 41.66477530496907, -87.55434360629165 41.66762016111589))"
882664d9bdfffff,"POLYGON ((-87.76489685651794 41.98334010059069, -87.77094248806617 41.98152540641551, -87.7715780088277 41.97686818780611, -87.76616905800546 41.97402571809589, -87.76012414941576 41.97583995382813, -87.75948746872166 41.980497117660775, -87.76489685651794 41.98334010059069))"
882664cb09fffff,"POLYGON ((-87.79160955972928 41.95745377299611, -87.79765034858704 41.95563849456594, -87.79828277702944 41.95098274408126, -87.79287557536215 41.9481423261778, -87.78683550774369 41.94995714602086, -87.7862019205848 41.954612842301785, -87.79160955972928 41.95745377299611))"
882664ceb7fffff,"POLYGON ((-87.55396167240622 41.752225889845974, -87.55998850387613 41.750428503790474, -87.560642368785 41.745784338707374, -87.55527054994351 41.74293761913164, -87.54924444132756 41.74473455111649, -87.5485894287321 41.74937865669543, -87.55396167240622 41.752225889845974))"
882664d8c1fffff,"POLYGON ((-87.66268163566737 42.00949239921523, -87.66873624330171 42.007682081367705, -87.66938260616574 42.00302336824377, -87.6639755223414 42.00017502992335, -87.65792164196463 42.001984890425334, -87.65727411818733 42.006643546540516, -87.66268163566737 42.00949239921523))"
882664ccc1fffff,"POLYGON ((-87.57676136704355 41.75432335785975, -87.58278724820306 41.75252476977456, -87.58343881746364 41.747880486431704, -87.57806565346745 41.7450348501268, -87.5720404944627 41.74683298383681, -87.5713877773322 41.751477208174556, -87.57676136704355 41.75432335785975))"
882664cc61fffff,"POLYGON ((-87.63935138927276 41.8024028379405, -87.64538016945215 41.8005997160683, -87.6460260257043 41.79595270641488, -87.64064425228187 41.793108876196705, -87.63461619365411 41.79491154254656, -87.63396918692959 41.79955849458452, -87.63935138927276 41.8024028379405))"
882664cd2dfffff,"POLYGON ((-87.73256141431867 41.79675426904224, -87.7385844246097 41.794946650321826, -87.73922068696983 41.790299981176425, -87.73383508956768 41.78746098627839, -87.72781279751005 41.78926814834417, -87.7271753846529 41.79391476191017, -87.73256141431867 41.79675426904224))"
8826645215fffff,"POLYGON ((-87.76869105334944 41.785904838299146, -87.77471069417321 41.78409573287259, -87.7753431200361 41.77944969138297, -87.76995705517831 41.77661281006217, -87.76393813103157 41.77842145846137, -87.76330455509701 41.78306744515628, -87.76869105334944 41.785904838299146))"
882664cc9bfffff,"POLYGON ((-87.55317173503111 41.71687546853477, -87.55919400617204 41.71507915117412, -87.55984745274061 41.71043699879724, -87.55447977413282 41.70759122326501, -87.5484582247687 41.70938708682609, -87.5478036322685 41.714029179666696, -87.55317173503111 41.71687546853477))"
882664cad3fffff,"POLYGON ((-87.65055700422168 41.8881782428256, -87.65659637873479 41.8863720599936, -87.65724228737217 41.88172019022116, -87.6518499763172 41.87887456055896, -87.64581132566005 41.88068028709325, -87.64516426223445 41.8853320995349, -87.65055700422168 41.8881782428256))"
882664cca9fffff,"POLYGON ((-87.60818308337326 41.736040448008815, -87.61420489594107 41.73424082153029, -87.61485300467356 41.72959758156107, -87.60948044794151 41.72675402634477, -87.60345935590409 41.72855319818569, -87.6028101001009 41.73319637982823, -87.60818308337326 41.736040448008815))"
882664ca89fffff,"POLYGON ((-87.67817359646556 41.89775328744805, -87.68421273022678 41.895945440568035, -87.6848559473484 41.89129303364659, -87.6794611861003 41.88844853027373, -87.67342277556082 41.89025592043637, -87.67277840308004 41.89490827063668, -87.67817359646556 41.89775328744805))"
882664d8b3fffff,"POLYGON ((-87.67519395784045 41.96110675794383, -87.68124154408072 41.95929721652487, -87.6818859485877 41.95464123111088, -87.6764839254106 41.9517948438198, -87.67043706448018 41.95360392809144, -87.66979150144957 41.95825985674881, -87.67519395784045 41.96110675794383))"
882664c897fffff,"POLYGON ((-87.71732085895916 41.82360763238128, -87.72334819388227 41.82179998948571, -87.7239863822573 41.817151791498894, -87.71859838752641 41.81431129225467, -87.71257177218642 41.81611847848808, -87.71193243202609 41.82076662057537, -87.71732085895916 41.82360763238128))"
882664cd97fffff,"POLYGON ((-87.65096832863422 41.71879522848239, -87.65698559604085 41.716993968375064, -87.65762910325417 41.71235171702356, -87.65225648945277 41.70951078312715, -87.64623994060429 41.711311588184536, -87.64559528703123 41.715953782135976, -87.65096832863422 41.71879522848239))"
882664523dfffff,"POLYGON ((-87.79150484462389 41.787959178667535, -87.79752351595083 41.78614887383669, -87.79815364141024 41.7815027235076, -87.79276624581902 41.77866693225166, -87.78674829046217 41.780476779754274, -87.78611701475775 41.785122875788616, -87.79150484462389 41.787959178667535))"
882664c8d9fffff,"POLYGON ((-87.69538824423667 41.856926289643845, -87.7014211129431 41.85511877079917, -87.70206200292971 41.85046867840901, -87.69667117761779 41.84762616117446, -87.69063903027434 41.84943322338639, -87.68999698691198 41.8540832594131, -87.69538824423667 41.856926289643845))"
882664cb51fffff,"POLYGON ((-87.76871190901325 41.955400105949046, -87.77475367451447 41.95358603600185, -87.77538842030232 41.94893039417645, -87.769982559162 41.9460888769528, -87.76394151561487 41.9479024886157, -87.76330561128579 41.95255807573385, -87.76871190901325 41.955400105949046))"
882664cad5fffff,"POLYGON ((-87.66673878672866 41.896715513744375, -87.67277840308004 41.89490827063668, -87.67342277556082 41.89025592043637, -87.66802868699192 41.88741087026343, -87.6619897942167 41.889217656805855, -87.66134426646667 41.893869950033945, -87.66673878672866 41.896715513744375))"
882664cacbfffff,"POLYGON ((-87.66480295387436 41.91067445279525, -87.67084450040187 41.908866900377824, -87.67148926554027 41.90421376064819, -87.66609364014488 41.90136823029156, -87.66005281769652 41.90317532606512, -87.65940689659689 41.90782840878659, -87.66480295387436 41.91067445279525))"
882664d987fffff,"POLYGON ((-87.75821371869857 41.98981223321161, -87.76426056164067 41.987997685799826, -87.76489685651794 41.98334010059069, -87.75948746872166 41.980497117660775, -87.75344134916845 41.98231120666587, -87.75280389405457 41.98696873695479, -87.75821371869857 41.98981223321161))"
882664cadbfffff,"POLYGON ((-87.64386974125499 41.89463651412266, -87.64991032129258 41.89283047883037, -87.65055700422168 41.8881782428256, -87.64516426223445 41.8853320995349, -87.63912440648136 41.88713767856642, -87.63847656846363 41.89178985709683, -87.64386974125499 41.89463651412266))"
882664c1abfffff,"POLYGON ((-87.62294998085586 41.87859703130793, -87.62898959278748 41.87679251215983, -87.6296381907379 41.872141181106805, -87.6242483310055 41.86929442708933, -87.6182094435623 41.87109849035978, -87.61755969139581 41.87574976347284, -87.62294998085586 41.87859703130793))"
8826645647fffff,"POLYGON ((-87.63012586965374 41.702786591346374, -87.63614217706223 41.700986840182715, -87.6367875852736 41.696345498124515, -87.6314178316062 41.69350396504019, -87.6254022429579 41.69530326153538, -87.62475568924916 41.69994454573111, -87.63012586965374 41.702786591346374))"
882664cd6dfffff,"POLYGON ((-87.7239863822573 41.817151791498894, -87.73001251478694 41.81534400412741, -87.7306499333968 41.81069617426232, -87.725262370994 41.80785618747312, -87.7192369576214 41.80966351814646, -87.71859838752641 41.81431129225467, -87.7239863822573 41.817151791498894))"
882664cae9fffff,"POLYGON ((-87.69911835638092 41.91378483096771, -87.70515845300912 41.911975466320925, -87.70579974972468 41.907322157074375, -87.70040210607482 41.90447826867637, -87.69436273246097 41.90628717622299, -87.69372027951488 41.910940429215145, -87.69911835638092 41.91378483096771))"
882664cacdfffff,"POLYGON ((-87.68099468459282 41.919211422796494, -87.68703647211736 41.91740280930057, -87.68767969908859 41.91274918987611, -87.68228229501015 41.90990424054411, -87.67624123128404 41.91171239712857, -87.67559684787031 41.916365959903864, -87.68099468459282 41.919211422796494))"
882664c8c3fffff,"POLYGON ((-87.7182380255471 41.85899507141382, -87.72426992785682 41.8571863478422, -87.72490851082527 41.85253614347719, -87.7195163450694 41.849694718493325, -87.71348516341452 41.851502985129116, -87.71284542689264 41.85615313363205, -87.7182380255471 41.85899507141382))"
8826645607fffff,"POLYGON ((-87.63872302727451 41.682423061078254, -87.64473622613978 41.68062347665389, -87.64538047529767 41.675983297825894, -87.64001267014115 41.67314276105416, -87.63400018911591 41.67494189085257, -87.63335479543937 41.67958201199643, -87.63872302727451 41.682423061078254))"
882664ccc7fffff,"POLYGON ((-87.58343881746364 41.747880486431704, -87.58946350092143 41.74608175199154, -87.59011429862058 41.74143783571094, -87.58474156046796 41.738592712680195, -87.57871759873984 41.74039099270822, -87.57806565346745 41.7450348501268, -87.58343881746364 41.747880486431704))"
882664cc53fffff,"POLYGON ((-87.58425237412479 41.78324259452372, -87.5902816214603 41.78144278936566, -87.5909328333402 41.776796862252496, -87.58555594724936 41.7739507990739, -87.57952742272046 41.775750149548294, -87.57887506150863 41.780396017832565, -87.58425237412479 41.78324259452372))"
882664cd85fffff,"POLYGON ((-87.67655876655955 41.7422867146046, -87.68257771079375 41.74048348903094, -87.6832189352134 41.73583990433943, -87.67784236303987 41.732999601999325, -87.67182413723368 41.73480237202653, -87.67118176520506 41.73944589988795, -87.67655876655955 41.7422867146046))"
882664cc99fffff,"POLYGON ((-87.55788671650654 41.72436424947384, -87.5639097095 41.72256747819854, -87.56456278115681 41.71792489935974, -87.55919400617204 41.71507915117412, -87.55317173503111 41.71687546853477, -87.55251751705532 41.72151798794341, -87.55788671650654 41.72436424947384))"
882664cc03fffff,"POLYGON ((-87.61374424190718 41.77888685505462, -87.61977133559238 41.77708570056456, -87.62041947682184 41.77244002363541, -87.61504167361515 41.76959555933003, -87.60901530160933 41.771396258795285, -87.60836601116343 41.776041877538376, -87.61374424190718 41.77888685505462))"
882664194bfffff,"POLYGON ((-87.53235897403569 41.70084757190684, -87.53838027465837 41.69905276193546, -87.53903561538439 41.694411522633075, -87.53367080058617 41.69156515324714, -87.52765022193671 41.69335950980134, -87.52699373614533 41.69800068910644, -87.53235897403569 41.70084757190684))"
8826645669fffff,"POLYGON ((-87.64623994060429 41.711311588184536, -87.65225648945277 41.70951078312715, -87.65290037450937 41.70486895754832, -87.64752885672297 41.70202799448137, -87.64151302635896 41.703828344603885, -87.64086799532906 41.70847011267593, -87.64623994060429 41.711311588184536))"
882664cd81fffff,"POLYGON ((-87.66516234168235 41.74124852583564, -87.67118176520506 41.73944589988795, -87.67182413723368 41.73480237202653, -87.66644823329166 41.731961527140065, -87.66042952854785 41.73376369769253, -87.65978600899929 41.73840716847437, -87.66516234168235 41.74124852583564))"
882664cf0bfffff,"POLYGON ((-87.6402086045128 41.83778529271487, -87.64624195457533 41.83598109634403, -87.64688821724552 41.83133207916433, -87.64150228212334 41.82848731588354, -87.63546965468885 41.83029105645966, -87.63482223978103 41.83494001605883, -87.6402086045128 41.83778529271487))"
882664190bfffff,"POLYGON ((-87.54100084297463 41.68048939287328, -87.54701903358112 41.67869474399858, -87.5476732065051 41.67405466612452, -87.54231033294454 41.67120929689009, -87.53629286338783 41.67300349238843, -87.53563754637483 41.67764351044537, -87.54100084297463 41.68048939287328))"
882664cd57fffff,"POLYGON ((-87.67551566848557 41.79158037148747, -87.68154108753254 41.789775756188575, -87.682183101495 41.78512936744058, -87.67680084649696 41.782287650768616, -87.67077614744612 41.78409181016894, -87.67013298342935 41.7887381420874, -87.67551566848557 41.79158037148747))"
882664cdcbfffff,"POLYGON ((-87.64516515051335 41.760588328899274, -87.65118816887872 41.75878613685212, -87.65183284901318 41.7541415047198, -87.64645565922795 41.75129912208982, -87.64043336091524 41.753100858850615, -87.63978753236741 41.75774543347539, -87.64516515051335 41.760588328899274))"
882664525bfffff,"POLYGON ((-87.73731151307264 41.8042407811203, -87.74333524166934 41.80243270563006, -87.74397112197958 41.797785612521174, -87.7385844246097 41.794946650321826, -87.73256141431867 41.79675426904224, -87.73192438312357 41.80140130667937, -87.73731151307264 41.8042407811203))"
882664cc33fffff,"POLYGON ((-87.62236311327868 41.75850457796432, -87.62838708788523 41.75670358688209, -87.62903406475648 41.75205907001448, -87.62365821528695 41.74921560218354, -87.61763496143452 41.75101613828273, -87.61698683632999 41.755660597143546, -87.62236311327868 41.75850457796432))"
882664d8c5fffff,"POLYGON ((-87.67414443735797 42.010530384105664, -87.68019856020747 42.008719459412085, -87.68084376206754 42.00406068953165, -87.67543600211468 42.00121290104853, -87.66938260616574 42.00302336824377, -87.66873624330171 42.007682081367705, -87.67414443735797 42.010530384105664))"
882664cd93fffff,"POLYGON ((-87.63957754188046 41.71775444298182, -87.64559528703123 41.715953782135976, -87.64623994060429 41.711311588184536, -87.64086799532906 41.70847011267593, -87.6348509690864 41.71027031862316, -87.63420516924312 41.71491245492532, -87.63957754188046 41.71775444298182))"
882664cdcdfffff,"POLYGON ((-87.66130154233943 41.76911586870779, -87.66732480161869 41.76731262075905, -87.66796795424817 41.76266750632649, -87.66258899652121 41.759825696941164, -87.65656645701729 41.76162848933686, -87.65592215549721 41.76627354661854, -87.66130154233943 41.76911586870779))"
8826641943fffff,"POLYGON ((-87.53903561538439 41.694411522633075, -87.54505572142224 41.69261656632588, -87.54571029107962 41.6879756941393, -87.54034589950254 41.68512983806192, -87.53432651501397 41.68692434091478, -87.53367080058617 41.69156515324714, -87.53903561538439 41.694411522633075))"
882664caa7fffff,"POLYGON ((-87.72107506868946 41.880441323315424, -87.7271096179111 41.87863183101708, -87.72774820692267 41.873980412770464, -87.72235340137863 41.87113854255898, -87.71631957338514 41.872947577727054, -87.71567982973954 41.87759894018428, -87.72107506868946 41.880441323315424))"
882664cf37fffff,"POLYGON ((-87.66691520804413 41.81197376255554, -87.6729437496753 41.81016898177794, -87.67358692482486 41.80552143319971, -87.66820270941632 41.80267872235467, -87.66217488870669 41.80448304719117, -87.66153056251629 41.809130538761345, -87.66691520804413 41.81197376255554))"
882664cc8bfffff,"POLYGON ((-87.57399785353118 41.73290189669901, -87.58002109360493 41.731104070967994, -87.5806726432773 41.72646100672685, -87.57530209970668 41.723615827239094, -87.56927958121197 41.72541319878821, -87.56862688474165 41.730056203954696, -87.57399785353118 41.73290189669901))"
882664c13dfffff,"POLYGON ((-87.6514243855271 41.92359649212146, -87.65746834596209 41.92178923528443, -87.6581146607695 41.91713536343712, -87.65271817173792 41.914288805669706, -87.64667493624042 41.91609560593672, -87.6460274648696 41.92074942048857, -87.6514243855271 41.92359649212146))"
882664cae1fffff,"POLYGON ((-87.70579974972468 41.907322157074375, -87.7118386393975 41.905512645784675, -87.7124791628026 41.90085970328623, -87.70708195249593 41.89801632813589, -87.7010437854088 41.89982538228895, -87.70040210607482 41.90447826867637, -87.70579974972468 41.907322157074375))"
882664560bfffff,"POLYGON ((-87.62068008837463 41.68782032957389, -87.62669495833681 41.68602148763215, -87.62734112008584 41.68138099800464, -87.62197355663017 41.67853940834205, -87.61595940527997 41.68033779584536, -87.61531209880582 41.68497822739748, -87.62068008837463 41.68782032957389))"
88275936d5fffff,"POLYGON ((-87.81360806290841 42.008918121615224, -87.81965439352648 42.007100235096615, -87.82028527095932 42.00244159126012, -87.81487097917807 41.99960088758309, -87.80882537065924 42.00141831485747, -87.80819333185397 42.00607690500029, -87.81360806290841 42.008918121615224))"
882664ca31fffff,"POLYGON ((-87.72675700589203 41.923349716982024, -87.73279685580597 41.92153868711701, -87.733435456113 41.91688484360948, -87.72803536333777 41.914042085558066, -87.72199623580042 41.91585265790384, -87.72135647869374 41.92050644576766, -87.72675700589203 41.923349716982024))"
882664196dfffff,"POLYGON ((-87.57790900980412 41.70504686248287, -87.58392841563024 41.703249653417615, -87.58457917517748 41.69860817661604, -87.5792116743631 41.69576396782876, -87.57319298911698 41.697560722868545, -87.57254108413798 41.70220214066884, -87.57790900980412 41.70504686248287))"
882664d8a9fffff,"POLYGON ((-87.69423644481537 41.991121949089816, -87.70028693303733 41.98931057792637, -87.7009298042591 41.984652904130584, -87.6955233473859 41.981806657769916, -87.68947358477055 41.983617571323954, -87.68882955345426 41.98827518879533, -87.69423644481537 41.991121949089816))"
882664cdebfffff,"POLYGON ((-87.674632397436 41.75621936727336, -87.68065325873675 41.75441583018984, -87.68129487259468 41.749771451996324, -87.67591677347805 41.74693066769957, -87.66989663110301 41.748733749157616, -87.66925386895097 41.75337807048552, -87.674632397436 41.75621936727336))"
882664ccc3fffff,"POLYGON ((-87.5720404944627 41.74683298383681, -87.57806565346745 41.7450348501268, -87.57871759873984 41.74039099270822, -87.57334553252227 41.73754532805877, -87.56732109559684 41.73934300750874, -87.56666800284249 41.74398680581587, -87.5720404944627 41.74683298383681))"
882664ca95fffff,"POLYGON ((-87.67535510832283 41.87630044954655, -87.68139159061596 41.87449336924672, -87.68203479762988 41.86984217566318, -87.67664267666034 41.86699811911993, -87.67060691701289 41.86880474289647, -87.66996255572163 41.87345587968699, -87.67535510832283 41.87630044954655))"
882664c1b5fffff,"POLYGON ((-87.6248973085048 41.86464351997936, -87.6309349918529 41.862839309037966, -87.63158319509722 41.858188768103595, -87.62619486855198 41.855342495961686, -87.62015790918917 41.85714625110374, -87.61950855241903 41.86179673413452, -87.6248973085048 41.86464351997936))"
882664cb11fffff,"POLYGON ((-87.77729188367263 41.934965046507905, -87.78333050902793 41.933151143492786, -87.78396409572922 41.92849665798912, -87.77856021465004 41.92565612997741, -87.77252231031844 41.927469574751676, -87.77188756607397 41.932124005725825, -87.77729188367263 41.934965046507905))"
882664c131fffff,"POLYGON ((-87.64667493624042 41.91609560593672, -87.65271817173792 41.914288805669706, -87.6533648677665 41.90963535694662, -87.647969484502 41.90678876584102, -87.6419269738673 41.90859510965344, -87.64127912166693 41.91324850097346, -87.64667493624042 41.91609560593672))"
882664d8edfffff,"POLYGON ((-87.69707061396723 42.012602882983764, -87.70312376574225 42.01079074487129, -87.70376664532351 42.00613186223475, -87.69835753434667 42.00328517390982, -87.69230510875765 42.005096854218685, -87.69166106799193 42.009755680603305, -87.69707061396723 42.012602882983764))"
882664cf35fffff,"POLYGON ((-87.67165700824542 41.81946487070313, -87.67768627087182 41.81765963386918, -87.67832906585585 41.813011660982426, -87.6729437496753 41.81016898177794, -87.66691520804413 41.81197376255554, -87.66627126163053 41.81662167854151, -87.67165700824542 41.81946487070313))"
882664cb55fffff,"POLYGON ((-87.78016064315595 41.95642751653652, -87.7862019205848 41.954612842301785, -87.78683550774369 41.94995714602086, -87.78142897613439 41.94711617837746, -87.77538842030232 41.94893039417645, -87.77475367451447 41.95358603600185, -87.78016064315595 41.95642751653652))"
882664d889fffff,"POLYGON ((-87.66462226821774 41.99551673870781, -87.6706749373407 41.993706728895326, -87.6713209057316 41.98904880275325, -87.66591536524903 41.98620094334356, -87.65986342287738 41.988010495888844, -87.65921629426963 41.992668365058286, -87.66462226821774 41.99551673870781))"
882664ca97fffff,"POLYGON ((-87.67060691701289 41.86880474289647, -87.67664267666034 41.86699811911993, -87.67728626489678 41.86234734907869, -87.67189524740523 41.85950325966199, -87.66586021032953 41.86130942703058, -87.66521546820596 41.865960140171275, -87.67060691701289 41.86880474289647))"
882664cc91fffff,"POLYGON ((-87.56456278115681 41.71792489935974, -87.5705845781479 41.71612798187739, -87.57123687869326 41.71148577021337, -87.56586852830355 41.708640535266575, -87.55984745274061 41.71043699879724, -87.55919400617204 41.71507915117412, -87.56456278115681 41.71792489935974))"
882664ccd5fffff,"POLYGON ((-87.56732109559684 41.73934300750874, -87.57334553252227 41.73754532805877, -87.57399785353118 41.73290189669901, -87.56862688474165 41.730056203954696, -87.56260316982 41.73185342925975, -87.56194970171694 41.736496801401756, -87.56732109559684 41.73934300750874))"
882664cd69fffff,"POLYGON ((-87.71257177218642 41.81611847848808, -87.71859838752641 41.81431129225467, -87.7192369576214 41.80966351814646, -87.71385006380517 41.806822986226294, -87.70782416797549 41.80862971591276, -87.7071844464837 41.81327743401384, -87.71257177218642 41.81611847848808))"
8826641927fffff,"POLYGON ((-87.58848097133485 41.67076487619453, -87.59449535396874 41.66896813998689, -87.59514455597292 41.66432862015156, -87.58978051914852 41.66148589525719, -87.58376685567464 41.6632821775594, -87.5831165098977 41.66792163860926, -87.58848097133485 41.67076487619453))"
882664cd35fffff,"POLYGON ((-87.71832000721639 41.77429708263494, -87.72434086302427 41.77249083353288, -87.72497826986678 41.76784543709254, -87.71959597026756 41.765006345603794, -87.71357583247591 41.76681213839672, -87.71293727629904 41.77145747893512, -87.71832000721639 41.77429708263494))"
882664c8d3fffff,"POLYGON ((-87.69731244916048 41.84297649241276, -87.70334339297189 41.84116928461265, -87.7039838931062 41.83651998328756, -87.69859460214717 41.83367794603814, -87.69256437919837 41.83548469728452, -87.69192272637808 41.840133942281554, -87.69731244916048 41.84297649241276))"
882664d8a5fffff,"POLYGON ((-87.71238621276272 41.98568708136617, -87.71843500415507 41.9838749561603, -87.71907593944682 41.97921759214455, -87.71366924325957 41.97637240921043, -87.70762117668599 41.97818407661776, -87.70697908151318 41.98284138470502, -87.71238621276272 41.98568708136617))"
882664cc17fffff,"POLYGON ((-87.60428783775859 41.76390605834623, -87.61031348815982 41.762105813790605, -87.61096238434389 41.75746098760968, -87.60558677859946 41.75461646433145, -87.59956184972796 41.75641625409259, -87.59891180510382 41.76106102187412, -87.60428783775859 41.76390605834623))"
882664c8cbfffff,"POLYGON ((-87.7115655644112 41.86545422145424, -87.71759867124958 41.863645643301176, -87.7182380255471 41.85899507141382, -87.71284542689264 41.85615313363205, -87.70681304113639 41.85796125488551, -87.70617253298452 41.86261177076782, -87.7115655644112 41.86545422145424))"
882664cd17fffff,"POLYGON ((-87.68410836334522 41.77119178634452, -87.69013066271724 41.769387337664625, -87.69077151729793 41.76474210967956, -87.68539122160756 41.76190138697338, -87.67936964130782 41.76370537979752, -87.6787276376582 41.76835055113121, -87.68410836334522 41.77119178634452))"
882664521bfffff,"POLYGON ((-87.74587799008162 41.78384591836558, -87.75189859842887 41.78203801270763, -87.75253332434802 41.7773920810574, -87.74714859184881 41.77455411030733, -87.7411287008848 41.77636155923927, -87.7404928250684 41.78100743559487, -87.74587799008162 41.78384591836558))"
882664d999fffff,"POLYGON ((-87.72384280937005 41.986720102961186, -87.72989111440022 41.98490737206638, -87.73053088972163 41.98024995237416, -87.72512352001543 41.977405319200464, -87.71907593944682 41.97921759214455, -87.71843500415507 41.9838749561603, -87.72384280937005 41.986720102961186))"
882664cd5bfffff,"POLYGON ((-87.65743604960429 41.79699272499656, -87.66346314946625 41.79518885598593, -87.66410708411448 41.79054215643169, -87.6587250691967 41.787699383058076, -87.65269869010856 41.78950279635806, -87.65205360519666 41.79414943868988, -87.65743604960429 41.79699272499656))"
882664cd03fffff,"POLYGON ((-87.69359024442552 41.7861657799638, -87.69961398216151 41.78436041922686, -87.700254076357 41.77971434199162, -87.69487158269276 41.77687368187778, -87.68884856417532 41.778678586528606, -87.68820732013555 41.783324607326975, -87.69359024442552 41.7861657799638))"
882664ca0dfffff,"POLYGON ((-87.72291881494436 41.95127892368112, -87.72896252774596 41.94946727180214, -87.72960190716948 41.9448118503162, -87.72419873201099 41.941968136370704, -87.71815574259072 41.94377933057234, -87.71751520497975 41.94843469634414, -87.72291881494436 41.95127892368112))"
882664cad1fffff,"POLYGON ((-87.65530416802314 41.89567658927902, -87.66134426646667 41.893869950033945, -87.6619897942167 41.889217656805855, -87.65659637873479 41.8863720599936, -87.65055700422168 41.8881782428256, -87.64991032129258 41.89283047883037, -87.65530416802314 41.89567658927902))"
882664ca27fffff,"POLYGON ((-87.75440520616542 41.932908410597875, -87.7604448060213 41.931095715157184, -87.76108070772123 41.926441338964096, -87.75567816696463 41.92359971319162, -87.74963928884576 41.925411950694375, -87.74900222977831 41.93006627185489, -87.75440520616542 41.932908410597875))"
8826641955fffff,"POLYGON ((-87.53432651501397 41.68692434091478, -87.54034589950254 41.68512983806192, -87.54100084297463 41.68048939287328, -87.53563754637483 41.67764351044537, -87.52961888335957 41.679437559958934, -87.5289627955038 41.6840779451875, -87.53432651501397 41.68692434091478))"
882664cf31fffff,"POLYGON ((-87.6602415183168 41.818426313634696, -87.66627126163053 41.81662167854151, -87.66691520804413 41.81197376255554, -87.66153056251629 41.809130538761345, -87.65550154055036 41.81093471794991, -87.65485644279677 41.81558257678483, -87.6602415183168 41.818426313634696))"
882664ca11fffff,"POLYGON ((-87.69719175368175 41.92774664758345, -87.70323378106826 41.92593697267993, -87.70387546872044 41.92128287416455, -87.69847628594188 41.91843850678997, -87.69243498207233 41.920247724514496, -87.69179213749665 41.92490176673998, -87.69719175368175 41.92774664758345))"
8826645751fffff,"POLYGON ((-87.68233086317277 41.70050304473224, -87.68834406342798 41.698700755090016, -87.68898412164924 41.69405955307, -87.68361212520436 41.69122069736392, -87.67759964188713 41.69302253169706, -87.67695843810871 41.697663676993116, -87.68233086317277 41.70050304473224))"
88266452d5fffff,"POLYGON ((-87.72688971622142 41.7539108342529, -87.73290745546787 41.752104754808045, -87.7335437076854 41.74746052059352, -87.7281633690373 41.744622421496175, -87.72214634688578 41.74642804467557, -87.72150894631912 41.75107222316539, -87.72688971622142 41.7539108342529))"
882664cdd9fffff,"POLYGON ((-87.62903406475648 41.75205907001448, -87.63505684108596 41.75025793353993, -87.63570304758427 41.74561378430641, -87.63032762572139 41.74277082935902, -87.62430556972113 41.74457151081394, -87.62365821528695 41.74921560218354, -87.62903406475648 41.75205907001448))"
882664cd25fffff,"POLYGON ((-87.73922068696983 41.790299981176425, -87.74524249614674 41.78849221884863, -87.74587799008162 41.78384591836558, -87.7404928250684 41.78100743559487, -87.73447173369968 41.78281474123231, -87.73383508956768 41.78746098627839, -87.73922068696983 41.790299981176425))"
8826641915fffff,"POLYGON ((-87.54296487952222 41.66656964617557, -87.548981155899 41.66477530496907, -87.54963493244864 41.66013602176763, -87.54427357606261 41.657291139500586, -87.53825802023663 41.65908502740875, -87.53760310027879 41.66372425083013, -87.54296487952222 41.66656964617557))"
