hex_index,polygon
882aacb2e9fffff,"POLYGON ((-75.22663636679226 39.919074953879004, -75.23288080890534 39.917963041678554, -75.23469654403827 39.913528398284896, -75.23026874315475 39.910205972268145, -75.22402527142833 39.91131764273958, -75.2222086303 39.91575198092457, -75.22663636679226 39.919074953879004))"
882a134ad5fffff,"POLYGON ((-75.10520948457986 40.03110670075216, -75.11147121044263 40.029999901946745, -75.11330254637033 40.025560867262016, -75.10887306420935 40.02222893926281, -75.1026123153684 40.023335498295786, -75.10078007176907 40.02777422506838, -75.10520948457986 40.03110670075216))"
882a134345fffff,"POLYGON ((-75.00758582523959 40.126531742675496, -75.01386217406257 40.12542902511261, -75.01570630202518 40.12098619878722, -75.01127499047952 40.11764640010594, -75.0049996242532 40.1187488794645, -75.00315458707941 40.123191395676756, -75.00758582523959 40.126531742675496))"
882a13430dfffff,"POLYGON ((-75.01311905537038 40.113204061228934, -75.01939352273467 40.11210121105944, -75.02123661566759 40.107659049758865, -75.01680615015906 40.104320048545055, -75.01053266474563 40.10542266044759, -75.00868866299328 40.10986451179898, -75.01311905537038 40.113204061228934))"
882a134889fffff,"POLYGON ((-75.17250807035677 39.994500956534466, -75.1787635851636 39.993390988544554, -75.180587250044 39.98895291821078, -75.17615630794249 39.98562512237342, -75.16990176752682 39.986734849416735, -75.16807719492343 39.99117261321185, -75.17250807035677 39.994500956534466))"
882a134843fffff,"POLYGON ((-75.18268801408065 40.054437293848686, -75.18895125847679 40.05332600324773, -75.19077628878856 40.048884329738044, -75.18633898505455 40.04555425344853, -75.18007671735337 40.046665302700646, -75.17825077679352 40.05110666955885, -75.18268801408065 40.054437293848686))"
882a134069fffff,"POLYGON ((-75.00019565426625 40.07430442970009, -75.00646521468256 40.073202770102945, -75.00830799270297 40.06876304754967, -75.00388211745145 40.065425294546905, -74.99761353758338 40.06652671625821, -74.99576985252178 40.07096612882629, -75.00019565426625 40.07430442970009))"
882a134353fffff,"POLYGON ((-74.97842726725702 40.098708048660974, -74.98470050070057 40.097607262688086, -74.98654625521287 40.093166519387374, -74.98211968388658 40.08982687251909, -74.97584743236352 40.09092742094652, -74.97400077034972 40.09536785375591, -74.97842726725702 40.098708048660974))"
882aacb2c1fffff,"POLYGON ((-75.20529321071433 39.91465072153516, -75.2115375050779 39.91354001742482, -75.21335505188792 39.90910598462701, -75.20892920980357 39.90578296147296, -75.20268588600118 39.90689342428019, -75.20086743382323 39.911327151512424, -75.20529321071433 39.91465072153516))"
882a134993fffff,"POLYGON ((-75.23686890780326 39.97894827836118, -75.24312104995853 39.97783503533952, -75.24493813277532 39.97339678066671, -75.24050398205036 39.970072074302934, -75.2342528125701 39.971185075191315, -75.23243482124134 39.975623024544475, -75.23686890780326 39.97894827836118))"
882a1341c7fffff,"POLYGON ((-75.04366579904234 40.02550729979821, -75.04992802067295 40.024403902587295, -75.0517648594506 40.01996622950242, -75.04734038281855 40.01663226257094, -75.04107913899706 40.01773542121846, -75.03924139410117 40.02217278532893, -75.04366579904234 40.02550729979821))"
882a134139fffff,"POLYGON ((-75.07281857761036 40.053288163010706, -75.07908389615024 40.052182834868525, -75.08091910396743 40.04774307922642, -75.07648990116691 40.04440896029005, -75.07022556110385 40.045514049210844, -75.06838944546722 40.0499534962574, -75.07281857761036 40.053288163010706))"
882a1348d3fffff,"POLYGON ((-75.14853398279347 39.98229599682169, -75.15478837017375 39.981187481317825, -75.15661379230559 39.97675051330606, -75.15218573389588 39.973422367670025, -75.14593232080294 39.97453064273159, -75.14410599193435 39.97896730383938, -75.14853398279347 39.98229599682169))"
882a134ad7fffff,"POLYGON ((-75.1026123153684 40.023335498295786, -75.10887306420935 40.02222893926281, -75.11070434060967 40.01779039315771, -75.1062757755883 40.01445871397346, -75.10001600349108 40.01556503331067, -75.09818381977391 40.02000327149587, -75.1026123153684 40.023335498295786))"
882a13414dfffff,"POLYGON ((-75.05628062025924 40.09325558798871, -75.06255157366122 40.09215064882986, -75.06438987301632 40.08770889115863, -75.0599581280682 40.08437238170008, -75.05368815507404 40.085477081822546, -75.05184894672325 40.089918530407935, -75.05628062025924 40.09325558798871))"
882a134a97fffff,"POLYGON ((-75.11619611725891 40.00447609400468, -75.12245409445774 40.00336904152227, -75.12428337840981 39.99893134626316, -75.11985559215303 39.9956010110407, -75.1135985906936 39.99670782362916, -75.1117683998538 40.00114521130198, -75.11619611725891 40.00447609400468))"
882a13432bfffff,"POLYGON ((-75.02935230546558 40.10211384556888, -75.03562497509328 40.101010254597966, -75.03746612508526 40.09656844917335, -75.03303551430088 40.09323054429444, -75.02676382589473 40.09433389672089, -75.0249217671547 40.098775392538755, -75.02935230546558 40.10211384556888))"
882a1349bbfffff,"POLYGON ((-75.25824438363621 39.983370792598414, -75.26449667123556 39.98225633792051, -75.26631193608462 39.9778174731461, -75.26187582257691 39.974493367978404, -75.255624507476 39.975607580096124, -75.25380833348582 39.98004613990936, -75.25824438363621 39.983370792598414))"
882a134d23fffff,"POLYGON ((-75.18916395433311 39.9257396593875, -75.19541004144608 39.92462968107259, -75.19722951163698 39.92019527995834, -75.19280380026203 39.91687116303281, -75.18655868443398 39.917980900316785, -75.18473830879736 39.92241499552511, -75.18916395433311 39.9257396593875))"
882aacb247fffff,"POLYGON ((-75.23163757944877 39.963422608564755, -75.23788777652952 39.962309849732435, -75.23970474934309 39.95787257372647, -75.23527243298068 39.9545483618573, -75.22902320802413 39.955660878710795, -75.22720532740728 39.96009784938002, -75.23163757944877 39.963422608564755))"
882a134d31fffff,"POLYGON ((-75.17588891299408 39.91576561857276, -75.18213395346295 39.91465648527558, -75.1839542723016 39.91022287985058, -75.17953045555129 39.90689871378287, -75.17328638617867 39.90800760633907, -75.17146516256153 39.91244090567186, -75.17588891299408 39.91576561857276))"
882a134ab1fffff,"POLYGON ((-75.13757054100974 40.00892225196606, -75.1438286741606 40.007813986861294, -75.14565614338676 40.00337567696512, -75.14122638708558 40.000045939370864, -75.13496922950245 40.0011539641538, -75.13314085275495 40.00559196682071, -75.13757054100974 40.00892225196606))"
882a1341a3fffff,"POLYGON ((-75.07605085788835 40.003341891548324, -75.08230949413272 40.002237024249, -75.08414246417277 39.997800071581096, -75.07971770404397 39.994468294472284, -75.07346004415731 39.99557292265707, -75.07162616814414 40.00000956703326, -75.07605085788835 40.003341891548324))"
882a134d19fffff,"POLYGON ((-75.13841293565112 39.92241364619551, -75.1446596139043 39.921306448058886, -75.1464836663196 39.91687308851645, -75.14206194480872 39.91354723386718, -75.13581623854684 39.91465419196179, -75.13399128190613 39.91908724471566, -75.13841293565112 39.92241364619551))"
882a134d41fffff,"POLYGON ((-75.14880828312887 39.953458853793954, -75.15505885210689 39.95235069472249, -75.1568831364019 39.947915376976745, -75.15245775745818 39.944588525027704, -75.14620816157552 39.94569644375039, -75.14438297164298 39.9501314547388, -75.14880828312887 39.953458853793954))"
882aacb20bfffff,"POLYGON ((-75.2264096978812 39.947899885858526, -75.23265795098888 39.94678761090667, -75.23447481351954 39.942351313871406, -75.23004433013926 39.93902759710944, -75.22379704860532 39.94013963023684, -75.22197927897933 39.9445756219184, -75.2264096978812 39.947899885858526))"
882a134315fffff,"POLYGON ((-75.00536244992959 40.08986207013776, -75.01163397228339 40.08875993454036, -75.01347687646872 40.08431923625732, -75.00904916615544 40.0809809835107, -75.00277862491059 40.082082881069894, -75.00093481297336 40.08652326938203, -75.00536244992959 40.08986207013776))"
882a134895fffff,"POLYGON ((-75.1753734408901 39.973422901205176, -75.18162610936828 39.97231305036462, -75.18344869555638 39.967876141023886, -75.17901952034393 39.964549388876016, -75.17276782534087 39.96565899878714, -75.1709443321769 39.97009560174343, -75.1753734408901 39.973422901205176))"
882a13485dfffff,"POLYGON ((-75.17198760835939 40.05221735250332, -75.17825077679352 40.05110666955885, -75.18007671735337 40.046665302700646, -75.17564039951247 40.04333492558542, -75.16937820786046 40.044445367395284, -75.16755135736953 40.04888642742273, -75.17198760835939 40.05221735250332))"
882a1348cbfffff,"POLYGON ((-75.1563441194776 40.0055964843614, -75.16260143138108 40.004487247069626, -75.16442702694242 40.00004881208842, -75.15999621850217 39.99671992124676, -75.1537398817167 39.997828917865704, -75.15191337835556 40.00226704596701, -75.1563441194776 40.0055964843614))"
882a1341cbfffff,"POLYGON ((-75.02487750561161 40.02881554160069, -75.03114054137967 40.027713119356186, -75.03297925430452 40.0232755759112, -75.0285558373996 40.019940764002, -75.0222937798875 40.02104294803557, -75.02045416112716 40.02548018215742, -75.02487750561161 40.02881554160069))"
882a13404dfffff,"POLYGON ((-74.9813853471516 40.07760745236389, -74.98765572036815 40.07650677088178, -74.98950037597706 40.07206718055947, -74.98507556522871 40.06872858202174, -74.97880617300726 40.06982902597159, -74.97696061064232 40.074268305959656, -74.9813853471516 40.07760745236389))"
882aacb2a1fffff,"POLYGON ((-75.24819715407668 39.89467963984762, -75.25443793559722 39.89356688394132, -75.25625073399637 39.88913328591662, -75.25182365649925 39.88581274847277, -75.2455838440053 39.88692526232018, -75.2437701400828 39.89135855563808, -75.24819715407668 39.89467963984762))"
882a134a31fffff,"POLYGON ((-75.15580378521628 40.06332089651998, -75.16206875511405 40.062210947010364, -75.16389663108852 40.057769217280665, -75.15946044727582 40.05443774420102, -75.15319645488972 40.05554745285062, -75.15136766890707 40.05998887540767, -75.15580378521628 40.06332089651998))"
882a134067fffff,"POLYGON ((-75.01641846390667 40.063221473721256, -75.0226862302289 40.0621190747094, -75.02452706819705 40.05767970872833, -75.02010104691655 40.054343051370495, -75.01383426041525 40.05544521221937, -75.01199251547656 40.059884268557184, -75.01641846390667 40.063221473721256))"
882a13413dfffff,"POLYGON ((-75.08351401674275 40.055517202742365, -75.08977941550904 40.05441126708925, -75.0916137151883 40.049971203030175, -75.08718352434192 40.046637383009184, -75.08091910396743 40.04774307922642, -75.07908389615024 40.052182834868525, -75.08351401674275 40.055517202742365))"
882a134883fffff,"POLYGON ((-75.17797991565304 39.9811875410894, -75.18423355788264 39.98007744924246, -75.18605620102434 39.97564005070801, -75.18162610936828 39.97231305036462, -75.1753734408901 39.973422901205176, -75.17354989041839 39.97785999336334, -75.17797991565304 39.9811875410894))"
882a134363fffff,"POLYGON ((-75.02382490733638 40.1154404614556, -75.03009945770123 40.11433700226657, -75.03194164149417 40.10989453119543, -75.02751018416562 40.106555829051935, -75.02123661566759 40.107659049758865, -75.01939352273467 40.11210121105944, -75.02382490733638 40.1154404614556))"
882aacb20dfffff,"POLYGON ((-75.23970474934309 39.95787257372647, -75.24595404751149 39.95675945172357, -75.24777005745507 39.9523223599987, -75.24333767709511 39.94899869541076, -75.23708935068774 39.95011157529875, -75.23527243298068 39.9545483618573, -75.23970474934309 39.95787257372647))"
882a1348d9fffff,"POLYGON ((-75.14305379793012 39.995608118328164, -75.14931005769456 39.994499727789005, -75.15113650296007 39.990062088609406, -75.14670759569216 39.986733147003434, -75.14045231085498 39.98784129716044, -75.13862495846053 39.99227862927347, -75.14305379793012 39.995608118328164))"
882a134359fffff,"POLYGON ((-74.97288605198966 40.112031474431795, -74.97916116538882 40.11093082205163, -74.9810079558816 40.10648941407112, -74.97658054097069 40.103148969094434, -74.97030641013737 40.10424938399214, -74.96845871175267 40.10869048131716, -74.97288605198966 40.112031474431795))"
882a1341e5fffff,"POLYGON ((-75.07573184935039 40.032197044149804, -75.08199431377766 40.031091826574595, -75.083828432291 40.02665322763545, -75.07940099355262 40.023320154679354, -75.07313950668106 40.02442513304831, -75.07130448109478 40.028863423547634, -75.07573184935039 40.032197044149804))"
882a134803fffff,"POLYGON ((-75.19624933180958 40.03556065006923, -75.20250979804351 40.03444886902109, -75.20433283792158 40.030008048265046, -75.1998963214821 40.026679314842994, -75.19363683093641 40.02779085434541, -75.19181288124406 40.03223136878335, -75.19624933180958 40.03556065006923))"
882a134157fffff,"POLYGON ((-75.04591590044237 40.06214598492788, -75.05218293389161 40.0610420014558, -75.05402098749204 40.05660219571153, -75.04959291531952 40.05326668252319, -75.0433268611594 40.05437042726462, -75.04148789998561 40.058809923893094, -75.04591590044237 40.06214598492788))"
882a134881fffff,"POLYGON ((-75.180587250044 39.98895291821078, -75.18684186630138 39.987842585280504, -75.1886645663276 39.983404697628394, -75.18423355788264 39.98007744924246, -75.17797991565304 39.9811875410894, -75.17615630794249 39.98562512237342, -75.180587250044 39.98895291821078))"
882a134839fffff,"POLYGON ((-75.20433283792158 40.030008048265046, -75.21059240342157 40.02889590172844, -75.21241447705631 40.02445526348462, -75.20797789506808 40.021127077892416, -75.20171930489182 40.02223898274647, -75.1998963214821 40.026679314842994, -75.20433283792158 40.030008048265046))"
882a134aabfffff,"POLYGON ((-75.14277574019913 40.0244610390826, -75.14903582531774 40.023352293103684, -75.1508634111015 40.01891300572954, -75.1464318200998 40.01558277151541, -75.14017271110382 40.016691277018836, -75.13834421708917 40.021130257179735, -75.14277574019913 40.0244610390826))"
882a134d03fffff,"POLYGON ((-75.15975262131926 39.92685055669254, -75.16599945308735 39.92574215027544, -75.16782169610724 39.92130817768982, -75.16339801231571 39.91798291792181, -75.1571521523672 39.91909108387054, -75.15532900449222 39.9235247500236, -75.15975262131926 39.92685055669254))"
882a134a95fffff,"POLYGON ((-75.11879450116444 40.012245102080136, -75.12505345438021 40.011137809627094, -75.12688279735464 40.006699625574946, -75.12245409445774 40.00336904152227, -75.11619611725891 40.00447609400468, -75.11436586704232 40.00891397047835, -75.11879450116444 40.012245102080136))"
882a134f41fffff,"POLYGON ((-75.09223220772726 39.99225806547533, -75.0984890512609 39.99115246476597, -75.10032008887254 39.98671587374248, -75.09589518895244 39.983385191346905, -75.08963932105118 39.98449055266674, -75.08780737753989 39.98892683573971, -75.09223220772726 39.99225806547533))"
882a134dedfffff,"POLYGON ((-75.16261955622201 39.905791431492936, -75.16886354970046 39.904683142632706, -75.17068471609822 39.90025033316661, -75.16626279323057 39.896926118806874, -75.16001977065939 39.89803416721592, -75.15819770015 39.902466670403804, -75.16261955622201 39.905791431492936))"
882a134817fffff,"POLYGON ((-75.19102519218232 40.0200217944805, -75.19728370731674 40.01891049644665, -75.1991066341886 40.01447065308622, -75.19467195513154 40.011142414062306, -75.18841441513148 40.01225347070466, -75.1865905791561 40.01669300773017, -75.19102519218232 40.0200217944805))"
882a134861fffff,"POLYGON ((-75.21479560163188 40.06109166431304, -75.22105907119685 40.059978550273996, -75.22288136886324 40.055535957886555, -75.21844110826537 40.05220678561888, -75.21217861513234 40.053319657666435, -75.21035540626744 40.05776194394083, -75.21479560163188 40.06109166431304))"
882a134d61fffff,"POLYGON ((-75.17823626246937 39.95235053428014, -75.18448608717553 39.95124080109991, -75.18630759585936 39.94680505356568, -75.18188018616831 39.9434793454098, -75.17563133402254 39.94458883767789, -75.17380891910905 39.94902427898186, -75.17823626246937 39.95235053428014))"
882a1351b7fffff,"POLYGON ((-74.9754665477712 40.11981430233593, -74.98174264401753 40.11871341239723, -74.98358949865059 40.11427151694675, -74.97916116538882 40.11093082205163, -74.97288605198966 40.112031474431795, -74.97103828910873 40.11647305923378, -74.9754665477712 40.11981430233593))"
882a134d09fffff,"POLYGON ((-75.15428198388577 39.94015369671936, -75.1605306837593 39.93904541374103, -75.16235394700487 39.934610768350886, -75.15792941572478 39.9312847125019, -75.15168168830843 39.93239275507161, -75.14985751981665 39.93682709386687, -75.15428198388577 39.94015369671936))"
882aacb253fffff,"POLYGON ((-75.20505355649401 39.94347379409092, -75.21130166165221 39.94236272877937, -75.21312033805926 39.93792704263024, -75.20869181587625 39.93460272747154, -75.20244468246656 39.93571355138505, -75.20062509959284 39.94014893182309, -75.20505355649401 39.94347379409092))"
882a13482bfffff,"POLYGON ((-75.217646195394 40.03999414035316, -75.22390681090883 40.03888114473075, -75.22572803020947 40.03443971187656, -75.22128954454412 40.031111580571796, -75.21502990454205 40.032224334220416, -75.2132077747946 40.03666546111526, -75.217646195394 40.03999414035316))"
882a134109fffff,"POLYGON ((-75.05920371646432 40.072154069412804, -75.06547181081012 40.071049239217956, -75.06730901770239 40.066608636446816, -75.06287903859958 40.06327317276842, -75.05661192373782 40.06437776394154, -75.05477380859774 40.06881805778282, -75.05920371646432 40.072154069412804))"
882a1341e3fffff,"POLYGON ((-75.06245164887302 40.022196133558204, -75.06871305517868 40.02109176184266, -75.07054801988644 40.016653959877175, -75.06612248479145 40.013320838220835, -75.05986205584759 40.01442497102082, -75.0580261847395 40.018862464360744, -75.06245164887302 40.022196133558204))"
882a1341c5fffff,"POLYGON ((-75.0462533135015 40.033279916766574, -75.05251651322013 40.03217628091596, -75.05435341351814 40.02773811935876, -75.04992802067295 40.024403902587295, -75.04366579904234 40.02550729979821, -75.04182799227162 40.02994515238834, -75.0462533135015 40.033279916766574))"
882a134a83fffff,"POLYGON ((-75.12139374282397 40.02001484762629, -75.12765367233442 40.0189073151259, -75.12948307426298 40.014468642357016, -75.12505345438021 40.011137809627094, -75.11879450116444 40.012245102080136, -75.11696419163907 40.01668346727838, -75.12139374282397 40.02001484762629))"
882a1348ebfffff,"POLYGON ((-75.18580449936829 40.00448588324793, -75.19206106451082 40.003375067919976, -75.1938838780985 39.99893620226106, -75.18945103503914 39.99560845824949, -75.18319544447749 39.996719032340096, -75.18137172249627 40.00115759164742, -75.18580449936829 40.00448588324793))"
882aacb249fffff,"POLYGON ((-75.21549765301431 39.974522139532446, -75.22174964792138 39.97341010785796, -75.2235685474474 39.968972464003485, -75.21913636005036 39.9656471574689, -75.21288533799391 39.96675894743698, -75.21106553058549 39.97119628561381, -75.21549765301431 39.974522139532446))"
882a1348e3fffff,"POLYGON ((-75.1938838780985 39.99893620226106, -75.20013954396391 39.997825021991794, -75.2019613924509 39.993386339117215, -75.19752848352896 39.990059142660655, -75.19127379188072 39.99117008155586, -75.18945103503914 39.99560845824949, -75.1938838780985 39.99893620226106))"
882a134a27fffff,"POLYGON ((-75.17982098298681 40.07553772068168, -75.18608708343396 40.07442631387096, -75.1879131955586 40.06998348210966, -75.18347411833776 40.06665236393249, -75.17720899550613 40.06776352937736, -75.17538197238224 40.072206054333, -75.17982098298681 40.07553772068168))"
882a134d6dfffff,"POLYGON ((-75.1808420495094 39.960112968805, -75.1870928470518 39.95900299463572, -75.18891441254236 39.95456675768819, -75.18448608717553 39.95124080109991, -75.17823626246937 39.95235053428014, -75.17641379039546 39.956786465005536, -75.1808420495094 39.960112968805))"
882a134d4dfffff,"POLYGON ((-75.15140926182616 39.96122200222003, -75.15766080417582 39.960113602723034, -75.15948514626976 39.95567779561559, -75.15505885210689 39.95235069472249, -75.14880828312887 39.953458853793954, -75.14698303504389 39.95789435415197, -75.15140926182616 39.96122200222003))"
882a1348b9fffff,"POLYGON ((-75.18605620102434 39.97564005070801, -75.1923089450673 39.974529594329766, -75.19413062396411 39.970092378783264, -75.189700466211 39.966765925788614, -75.18344869555638 39.967876141023886, -75.18162610936828 39.97231305036462, -75.18605620102434 39.97564005070801))"
882a134869fffff,"POLYGON ((-75.20670796481869 40.06664718694277, -75.21297233657765 40.06553443893987, -75.21479560163188 40.06109166431304, -75.21035540626744 40.05776194394083, -75.20409201130573 40.0588744500892, -75.20226783501344 40.063316918432, -75.20670796481869 40.06664718694277))"
882a13486bfffff,"POLYGON ((-75.20409201130573 40.0588744500892, -75.21035540626744 40.05776194394083, -75.21217861513234 40.053319657666435, -75.2077393400196 40.049990183800716, -75.20147692157776 40.05110244817182, -75.19965280183102 40.05554442815358, -75.20409201130573 40.0588744500892))"
882a134325fffff,"POLYGON ((-75.05076177771952 40.10658206335805, -75.05703461142022 40.105477254807056, -75.05887394295594 40.10103483070481, -75.05444135028229 40.09769752437104, -75.04816949763422 40.09880209394762, -75.04632925671038 40.103244208800405, -75.05076177771952 40.10658206335805))"
882a134aedfffff,"POLYGON ((-75.14249734276049 40.0533247802871, -75.1487612579138 40.052215679272976, -75.1505899856403 40.047774745041835, -75.14615570765078 40.04444321915258, -75.13989276981765 40.04555207959795, -75.1380631327563 40.049992706469155, -75.14249734276049 40.0533247802871))"
882a134acbfffff,"POLYGON ((-75.09971154667988 40.04442501542858, -75.10597514837954 40.043318344168306, -75.1078075115395 40.03887864045029, -75.10337718116622 40.03554591603573, -75.09711455713047 40.03665234758456, -75.09528128590665 40.041091743227355, -75.09971154667988 40.04442501542858))"
882a13483bfffff,"POLYGON ((-75.20171930489182 40.02223898274647, -75.20797789506808 40.021127077892416, -75.20979991252031 40.0166869283762, -75.2053642493179 40.013358989837556, -75.1991066341886 40.01447065308622, -75.19728370731674 40.01891049644665, -75.20171930489182 40.02223898274647))"
882a13415dfffff,"POLYGON ((-75.04039779951265 40.0754666059345, -75.04666671068325 40.0743627528225, -75.04850579557984 40.06992228006192, -75.04407687737363 40.06658596966077, -75.03780894613575 40.067689584104045, -75.03596895327439 40.07212974758525, -75.04039779951265 40.0754666059345))"
882a135a93fffff,"POLYGON ((-75.01017288245616 40.13431534243165, -75.01645021415696 40.13321238658809, -75.01829440512454 40.12876907289163, -75.01386217406257 40.12542902511261, -75.00758582523959 40.126531742675496, -75.00574072470432 40.13097474626615, -75.01017288245616 40.13431534243165))"
882a13435dfffff,"POLYGON ((-74.98358949865059 40.11427151694675, -74.98986469677833 40.11317025565463, -74.99171057905808 40.1087285371969, -74.98728217152664 40.10538839047666, -74.9810079558816 40.10648941407112, -74.97916116538882 40.11093082205163, -74.98358949865059 40.11427151694675))"
882a1341ebfffff,"POLYGON ((-75.05435341351814 40.02773811935876, -75.06061571653194 40.0266341154394, -75.06245164887302 40.022196133558204, -75.0580261847395 40.018862464360744, -75.0517648594506 40.01996622950242, -75.04992802067295 40.024403902587295, -75.05435341351814 40.02773811935876))"
882a134819fffff,"POLYGON ((-75.17485670984061 40.03112352752296, -75.18111702498433 40.03001296073727, -75.18294188417448 40.02557275279668, -75.17850733750431 40.02224341828607, -75.17224799822334 40.023353743954125, -75.17042222985194 40.02779364521824, -75.17485670984061 40.03112352752296))"
882a134863fffff,"POLYGON ((-75.21217861513234 40.053319657666435, -75.21844110826537 40.05220678561888, -75.22026335002876 40.04776468165215, -75.21582400960361 40.04443575582233, -75.20956249262534 40.04554838595565, -75.2077393400196 40.049990183800716, -75.21217861513234 40.053319657666435))"
882a13406bfffff,"POLYGON ((-74.99761353758338 40.06652671625821, -75.00388211745145 40.065425294546905, -75.00572483228966 40.0609860599737, -75.00129987404908 40.05764855707224, -74.995032274449 40.05874974097383, -74.99318865292464 40.06318866555476, -74.99761353758338 40.06652671625821))"
882a134327fffff,"POLYGON ((-75.04816949763422 40.09880209394762, -75.05444135028229 40.09769752437104, -75.05628062025924 40.09325558798871, -75.05184894672325 40.089918530407935, -75.04557807484767 40.09102286108655, -75.04373789583875 40.09546448821191, -75.04816949763422 40.09880209394762))"
882aacb289fffff,"POLYGON ((-75.21074670073627 39.901349418584864, -75.21698912852575 39.90023859342322, -75.21880565853587 39.89580523511651, -75.21438066583376 39.89248300734297, -75.20813920796907 39.8935935911426, -75.20632177298289 39.89802664404561, -75.21074670073627 39.901349418584864))"
882a134aa9fffff,"POLYGON ((-75.14537962871032 40.03223153792764, -75.15164069022914 40.03112255139641, -75.15346833418872 40.02668277539791, -75.14903582531774 40.023352293103684, -75.14277574019913 40.0244610390826, -75.1409471876536 40.02890050787586, -75.14537962871032 40.03223153792764))"
882a134007fffff,"POLYGON ((-75.00056107233739 40.045434299525255, -75.00682679599512 40.044332983929195, -75.00866841494724 40.03989490392037, -75.00424521628617 40.03655844931129, -74.99798047197324 40.0376595271113, -74.99613794707959 40.042097297284634, -75.00056107233739 40.045434299525255))"
882a134893fffff,"POLYGON ((-75.16208801390259 39.963440952407645, -75.16833963280395 39.96233194774262, -75.17016306859135 39.95789583406417, -75.16573579188571 39.95456903158962, -75.15948514626976 39.95567779561559, -75.15766080417582 39.960113602723034, -75.16208801390259 39.963440952407645))"
882a134829fffff,"POLYGON ((-75.22026335002876 40.04776468165215, -75.22652494133328 40.0466514439787, -75.22834621632092 40.04220952255879, -75.22390681090883 40.03888114473075, -75.217646195394 40.03999414035316, -75.21582400960361 40.04443575582233, -75.22026335002876 40.04776468165215))"
882a13431bfffff,"POLYGON ((-74.98396537441585 40.0853866169124, -74.99023672890814 40.084285697821954, -74.99208144827702 40.07984561965894, -74.98765572036815 40.07650677088178, -74.9813853471516 40.07760745236389, -74.9795397206715 40.08204722019968, -74.98396537441585 40.0853866169124))"
882a1341a5fffff,"POLYGON ((-75.08932873205276 40.01333876842179, -75.09558842476687 40.012233055547604, -75.09742054853407 40.00779530602617, -75.0929938863344 40.004463577452846, -75.08673517017117 40.00556905092192, -75.08490213975915 40.01000649233741, -75.08932873205276 40.01333876842179))"
882a134ae7fffff,"POLYGON ((-75.14798437705231 40.040002773324076, -75.15424641524906 40.03889354616365, -75.1560741173157 40.034453281617324, -75.15164069022914 40.03112255139641, -75.14537962871032 40.03223153792764, -75.14355101770245 40.03667149527681, -75.14798437705231 40.040002773324076))"
882a134331fffff,"POLYGON ((-75.02417620236731 40.08655468488197, -75.03044690983225 40.085451570923624, -75.0322879352154 40.08101074104574, -75.02785916127326 40.07767333471579, -75.02158943446932 40.07877621028236, -75.01974750104971 40.08321673053875, -75.02417620236731 40.08655468488197))"
882a134107fffff,"POLYGON ((-75.07541245102135 40.06106301405226, -75.08167874831706 40.059957446612195, -75.08351401674275 40.055517202742365, -75.07908389615024 40.052182834868525, -75.07281857761036 40.053288163010706, -75.07098240100996 40.05772809829261, -75.07541245102135 40.06106301405226))"
882a134ac5fffff,"POLYGON ((-75.12110231305974 40.048876712105354, -75.12736607239039 40.04776882612602, -75.129196618469 40.043328506793706, -75.12476431401905 40.03999638112638, -75.1185015321809 40.041104026965606, -75.11667007740273 40.04554403858015, -75.12110231305974 40.048876712105354))"
882a134b17fffff,"POLYGON ((-75.20932478253377 40.074420658501346, -75.21559013136753 40.07330766856664, -75.2174134525411 40.06886440566436, -75.21297233657765 40.06553443893987, -75.20670796481869 40.06664718694277, -75.20488373205063 40.071090143569634, -75.20932478253377 40.074420658501346))"
882a134d33fffff,"POLYGON ((-75.17328638617867 39.90800760633907, -75.17953045555129 39.90689871378287, -75.1813507175232 39.90246559821661, -75.17692781464972 39.89914168127459, -75.17068471609822 39.90025033316661, -75.16886354970046 39.904683142632706, -75.17328638617867 39.90800760633907))"
882a134307fffff,"POLYGON ((-75.01864918024286 40.09987837483992, -75.0249217671547 40.098775392538755, -75.02676382589473 40.09433389672089, -75.02233420625409 40.09099569295757, -75.0160626006479 40.0920984369293, -75.01421963347998 40.096539622961885, -75.01864918024286 40.09987837483992))"
882a134117fffff,"POLYGON ((-75.05953308718236 40.043284113320965, -75.06579734648243 40.04217963161708, -75.06763340108786 40.03774067288248, -75.06320610364185 40.03440650460125, -75.05694282262436 40.03551074737468, -75.05510586087303 40.03994939732782, -75.05953308718236 40.043284113320965))"
882a13486dfffff,"POLYGON ((-75.2174134525411 40.06886440566436, -75.22367789881532 40.06775104955651, -75.22550025231467 40.063307968825306, -75.22105907119685 40.059978550273996, -75.21479560163188 40.06109166431304, -75.21297233657765 40.06553443893987, -75.2174134525411 40.06886440566436))"
882a134a33fffff,"POLYGON ((-75.15319645488972 40.05554745285062, -75.15946044727582 40.05443774420102, -75.16128826535 40.04999650278903, -75.15685300079278 40.04666527717529, -75.1505899856403 40.047774745041835, -75.1487612579138 40.052215679272976, -75.15319645488972 40.05554745285062))"
882a134d69fffff,"POLYGON ((-75.17016306859135 39.95789583406417, -75.17641379039546 39.956786465005536, -75.17823626246937 39.95235053428014, -75.17380891910905 39.94902427898186, -75.1675591702278 39.95013340726485, -75.16573579188571 39.95456903158962, -75.17016306859135 39.95789583406417))"
